	Unnamed: 0	word	meaning	pos
27718	58489	डींग+हाँक_2	brag_3	verb
27719	58491	डींगमार_4	boastful_3	adj
27720	58493	डींगिया_1	boaster_1	noun
27721	58494	डीठ_1	look_9	noun
27722	58495	डीठ_2	glance_8	noun
27723	58496	डीठ_3	sight_4	noun
27724	58497	डीठ_4	vision_3	noun
27725	58499	डीठ+बाँध_1	enchant_3	verb
27726	58500	डीठ+बाँध_2	bewitch_4	verb
27727	58503	डीठ-_1	see_106	verb
27728	58504	डील_4	bulk_2	noun
27729	58509	डीह_1	settlement_5	noun
27730	58510	डीह_2	village_4	noun
27731	58515	डीहा_1	bank_8	noun
27732	58522	डुगडुगा_1	beat_15	verb
27733	58532	डुबकी_2	dive_6	noun
27734	58533	डुबकी_3	plunge_6	noun
27735	58534	डुबकी_4	ducking_1	noun
27736	58539	डुबकी+दे_1	dip_3	verb
27737	58540	डुबकी+दे_2	immerse_4	verb
27738	58541	डुबकी+को_1	dip_4	verb
27739	58542	डुबकी+को_2	immerse_5	verb
27740	58543	डुबकी+मार_1	plunge_7	verb
27741	58544	डुबकी+मार_2	duck_3	verb
27742	58545	डुबकी+मार_3	bob_1	verb
27743	58547	डुबकी+लगा_1	plunge_8	verb
27744	58548	डुबकी+लगा_2	duck_4	verb
27745	58549	डुबकी+लगा_3	bob_2	verb
27746	58553	डुबवाना_1	immersed_2	noun
27747	58560	डुबान_1	depth_8	noun
27748	58561	डुबान_2	plunge_9	noun
27749	58566	डुबा_6	flood_4	verb
27750	58568	डुबा_7	destroy_20	verb
27751	58570	डुबाव_3	sinking_2	noun
27752	58574	डुब्बी_1	dive_7	noun
27753	58575	डुब्बी_2	plunge_10	noun
27754	58578	डुरी_1	19c_16	noun
27755	58581	डुला_1	move_10	verb
27756	58583	डुला_2	shake_18	verb
27757	58584	डुला_3	swing_4	verb
27758	58590	डूँगर_1	hill_3	noun
27759	58591	डूँगर_2	hillock_1	noun
27760	58593	डूँगरी_1	hillock_2	noun
27761	58594	डूँगा_1	deep_7	adj
27762	58599	डूँड़ा_1	impaired_2	noun
27763	58601	डूब_4	sinking_3	noun
27764	58602	डूब_5	diving_3	noun
27765	58605	डूब_6	set_14	verb
27766	58606	डूब_7	end_14	verb
27767	58607	डूब_8	dive_8	verb
27768	58608	डूब_9	drown_2	verb
27769	58610	डूबना_1	flooded_4	noun
27770	58612	डूबना_2	ruined_11	noun
27771	58613	डूबना_3	reputation_7	noun
27772	58616	डूबना+डूब+मर_1	drown_3	verb
27773	58620	डेंगी_1	rowingboat_1	noun
27774	58621	डेंगी_2	dinghy_1	noun
27775	58622	डेंगी_3	canoe_2	noun
27776	58623	डेंगीवाला_1	boatman_8	noun
27777	58624	डेग_1	step_5	noun
27778	58625	डेग_2	pace_6	noun
27779	58632	डेढ़+हड्डी+का_1	emaciated_2	adj
27780	58636	डेरा_6	tent_3	noun
27781	58637	डेरा_7	haltingplace_4	noun
27782	58639	डेरा_8	quarters_2	noun
27783	58642	डेरा+खड़ा+कर_1	encamp_4	verb
27784	58646	डेरा+डंडा_1	baggage_3	noun
27785	58648	डेल_1	lump_11	noun
27786	58649	डेल_2	piece_20	noun
27787	58650	डेल_3	clod_2	noun
27788	58651	डेला_1	eyeball_3	noun
27789	58662	डेवढ़ा+साँप_1	watersnake_2	noun
27790	58664	डेवढ़ा+डेवढ़ी+गाँठ_1	slipknot_2	noun
27791	58667	डेहरी_1	threshold_2	noun
27792	58669	डेहली_1	reg_170	noun
27793	58671	डैना_2	wing_3	noun
27794	58672	डैना_3	oar_4	noun
27795	58675	डैनी_1	unlucky_5	noun
27796	58678	डोंगा_1	boat_3	noun
27797	58679	डोंगा_2	canoe_3	noun
27798	58680	डोंगा_3	trough_4	noun
27799	58684	डोंड़हा_1	watersnake_3	noun
27800	58692	डोकरा_1	father_4	noun
27801	58693	डोकरा_2	grandfather_1	noun
27802	58695	डोकरी_1	mother_8	noun
27803	58696	डोकरी_2	grandmother_1	noun
27804	58698	डोड़ा_1	pod_2	noun
27805	58699	डोड़ा_2	seedcapsule_1	noun
27806	58703	डोब_1	soaking_1	noun
27807	58704	डोब_2	dyeing_1	noun
27808	58705	डोब+दे_1	dye_3	verb
27809	58707	डोब-_1	soak_1	verb
27810	58708	डोब-_2	dye_4	verb
27811	58710	डोम_1	baskets_1	noun
27812	58715	डोमनी_1	community_17	noun
27813	58720	डोर_3	rope_5	noun
27814	58721	डोर_4	line_10	noun
27815	58722	डोर_5	attachment_4	noun
27816	58728	डोरा_2	string_7	noun
27817	58729	डोरा_3	rope_6	noun
27818	58730	डोरा_4	line_11	noun
27819	58731	डोरा_5	~_28	noun
27820	58733	डोरा_6	edge_2	noun
27821	58734	डोरा_7	bond_2	noun
27822	58735	डोरा_8	tie_7	noun
27823	58739	डोरा+डाल_1	string_8	verb
27824	58740	डोरा+डाल_2	thread_5	verb
27825	58742	डोरा+में_1	string_9	verb
27826	58743	डोरा+में_2	thread_6	verb
27827	58751	डोरा+डोरे+डाल_1	stitch_11	verb
27828	58752	डोरा+डोरे+डाल_2	braid_2	verb
27829	58754	डोरा+में_3	stitch_12	verb
27830	58755	डोरा+में_4	braid_3	verb
27831	58761	डोरी_3	cord_6	noun
27832	58762	डोरी_4	rope_7	noun
27833	58764	डोरी_5	braid_4	noun
27834	58765	डोरी_6	piping_1	noun
27835	58766	डोरी_7	bond_3	noun
27836	58767	डोरी_8	tie_8	noun
27837	58773	डोरीवाला_1	ropemaker_1	noun
27838	58774	डोरीवाला_2	ropeseller_1	noun
27839	58776	डोल_7	swinging_6	noun
27840	58777	डोल_8	rocking_2	noun
27841	58780	डोल_9	flowers_2	noun
27842	58781	डोल_10	swinging_7	adj
27843	58782	डोल_11	c_39	noun
27844	58783	डोल_12	bucket_1	noun
27845	58786	डोलचा_1	bucket_2	noun
27846	58790	डोल_13	rock_5	verb
27847	58791	डोल_14	sway_9	verb
27848	58792	डोल_15	move_11	verb
27849	58793	डोल_16	stir_13	verb
27850	58795	डोल_17	wander_6	verb
27851	58796	डोल_18	totter_4	verb
27852	58797	डोल_19	shake_19	verb
27853	58798	डोल_20	flinch_1	verb
27854	58799	डोल_21	waver_3	verb
27855	58800	डोलना_1	resolve_3	noun
27856	58803	डोला_2	swing_5	noun
27857	58804	डोला_3	cradle_2	noun
27858	58813	डौंक_1	bellow_6	verb
27859	58815	डौंजा_1	reg_171	noun
27860	58819	डौंड़ी+दे_1	proclaim_6	verb
27861	58821	डौंड़ी+पीट_1	proclaim_7	verb
27862	58823	डौंड़ी+फेर_1	proclaim_8	verb
27863	58831	डौल_8	build_2	noun
27864	58835	डौल_9	methodically_1	noun
27865	58836	डौल_10	plan_8	noun
27866	58837	डौल_11	scheme_5	noun
27867	58838	डौल_12	likelihood_1	noun
27868	58839	डौल_13	estimate_18	noun
27869	58845	डौलदार_1	wellbuilt_3	adj
27870	58846	डौल-डाल_1	means_12	noun
27871	58847	डौल-डाल_2	method_3	noun
27872	58848	डौला_1	wrist_1	noun
27873	58850	ड्योढ़ी_1	doorkeeper_1	noun
27874	58851	ड्योढ़ी_2	porter_3	noun
27875	58852	ड्योढ़ीदार_1	doorkeeper_2	noun
27876	58853	ड्योढ़ीदार_2	porter_4	noun
27877	58857	ढकार_1	letter_27	noun
27878	58861	ढंग_7	style_9	noun
27879	58864	ढंग_8	means_13	noun
27880	58867	ढंग_9	kind_10	noun
27881	58868	ढंग_10	type_9	noun
27882	58870	ढंग_11	manners_4	noun
27883	58871	ढंग_12	skill_10	noun
27884	58872	ढंग_13	accomplishment_4	noun
27885	58873	ढंग_14	transsign_1	noun
27886	58874	ढंग_15	prospect_2	noun
27887	58875	ढंग+का_1	suitable_3	adj
27888	58876	ढंग+का_2	appropriate_6	adj
27889	58877	ढंग+का_3	skilled_5	adj
27890	58881	ढंग+बरत_1	conform_1	verb
27891	58883	ढंग+~+से_1	fittingly_2	adv
27892	58884	ढंग+~+से_2	properly_3	adv
27893	58885	ढंग+अपने+~+का_1	individual_3	adj
27894	58886	ढंग+अपने+~+का_2	original_3	adj
27895	58887	ढंग+अपने+~+का_3	eccentric_1	adj
27896	58889	ढंग+मोटे+~+से_1	basically_1	adv
27897	58891	ढंढ-मंढ_1	insubstantial_2	adj
27898	58893	ढँढोर-_1	search_7	verb
27899	58895	ढँढोरा_3	drum_4	noun
27900	58905	ढई_1	picketing_1	noun
27901	58907	ढई+दे_1	picket_3	verb
27902	58909	ढक_3	conceal_10	verb
27903	58915	ढका_1	push_4	noun
27904	58916	ढका_2	blow_25	noun
27905	58918	ढकेल_2	shove_4	verb
27906	58921	ढकेल_3	jostle_4	verb
27907	58923	ढकेल_4	dislodge_2	verb
27908	58924	ढकेलना+ढकेला+ढकेली_1	pushing_3	noun
27909	58925	ढकेलना+ढकेला+ढकेली_2	shoving_3	noun
27910	58926	ढकेलना+ढकेला+ढकेली_3	crush_10	noun
27911	58927	ढकेलना+ढकेला+ढकेली_4	crowd_9	noun
27912	58929	ढकोसला_4	pretence_3	noun
27913	58930	ढकोसला_5	deception_12	noun
27914	58931	ढकोसला_6	delusion_1	noun
27915	58933	ढक्कन_4	l_2	noun
27916	58935	ढचर_1	fragile_2	adj
27917	58936	ढचर_2	framework_4	adj
27918	58937	ढचर_3	plan_9	adj
27919	58938	ढचर_4	task_4	adj
27920	58941	ढचरा_2	reg_172	noun
27921	58942	ढटींगड़_1	sturdy_5	adj
27922	58943	ढटींगड़_2	burly_2	adj
27923	58944	ढटींगड़_3	fine_22	verb
27924	58952	ढप_1	cover_6	verb
27925	58953	ढप_2	conceal_11	verb
27926	58954	ढपना_1	covering_12	noun
27927	58955	ढपना_2	cover_7	noun
27928	58956	ढपना_3	l_3	noun
27929	58958	ढपौना_1	lid_2	noun
27930	58959	ढप्पू_1	bulky_2	noun
27931	58960	ढप्पू_2	heavy_14	noun
27932	58964	ढब_6	means_14	noun
27933	58966	ढब+का_1	competent_1	adj
27934	58967	ढब+का_2	skilful_6	adj
27935	58968	ढब+का_3	suitable_4	adj
27936	58975	ढबीला_1	elegant_2	noun
27937	58979	ढब्बूस_1	fat_6	noun
27938	58980	ढब्बूस_2	clumsy_2	noun
27939	58984	ढरकी_1	shuttle_1	noun
27940	58986	ढर्रा_6	manner_13	noun
27941	58988	ढर्रा_7	attitudes_2	noun
27942	58989	ढलक_2	spilling_1	noun
27943	58990	ढलक_3	rolling_2	noun
27944	58991	ढलक_4	rocking_3	noun
27945	58992	ढलक_5	inclining_1	noun
27946	58993	ढलक_6	tilting_1	noun
27947	58995	ढलक_7	overflow_5	verb
27948	59001	ढलक_8	slide_1	verb
27949	59008	ढलका_1	shed_8	verb
27950	59010	ढलका_2	tilt_2	verb
27951	59011	ढलका_3	overturn_8	verb
27952	59013	ढल_4	flow_6	verb
27953	59014	ढल_5	drop_10	verb
27954	59015	ढल_6	fall_22	verb
27955	59020	ढल_7	sink_8	verb
27956	59023	ढलमल_1	shaking_11	adj
27957	59024	ढलमल_2	unsteady_8	noun
27958	59025	ढलमल_3	tottering_3	noun
27959	59026	ढलमल_4	wavering_4	noun
27960	59027	ढलमला_1	sway_10	verb
27961	59029	ढलमला_2	totter_5	verb
27962	59030	ढलमला_3	waver_4	verb
27963	59039	ढलाऊ_1	sloping_1	adj
27964	59040	ढलाऊ_2	slope_6	noun
27965	59043	ढलान_4	casting_2	noun
27966	59044	ढलान_5	pouring_1	noun
27967	59046	ढलाना_1	cast_4	noun
27968	59048	ढलाव_1	slope_7	noun
27969	59050	ढलाव_2	casting_3	noun
27970	59052	ढलुवाँ_1	see_107	adj
27971	59055	ढलैया_2	caster_1	noun
27972	59056	ढलैया_3	foundryman_1	noun
27973	59058	ढह_1	collapse_4	verb
27974	59062	ढहना_1	razed_3	noun
27975	59068	ढहा_1	humble_6	verb
27976	59073	ढाँच_1	reg_173	noun
27977	59074	ढाँचा_3	framework_5	noun
27978	59075	ढाँचा_4	structure_4	noun
27979	59076	ढाँचा_5	system_2	noun
27980	59077	ढाँचा_6	form_6	noun
27981	59078	ढाँचा_7	plan_10	noun
27982	59079	ढाँचा_8	style_10	noun
27983	59080	ढाँचा_9	skeleton_7	noun
27984	59082	ढाँप_2	shut_1	verb
27985	59083	ढाँप_3	close_17	verb
27986	59084	ढाँप_4	conceal_12	verb
27987	59086	ढाँस_1	cough_9	verb
27988	59087	ढाँसी_1	reg_174	noun
27989	59095	ढाक+के+तीन+पात_1	three_1	noun
27990	59100	ढाढ़स_1	fortitude_1	noun
27991	59101	ढाढ़स_2	courage_4	noun
27992	59102	ढाढ़स_3	patience_5	noun
27993	59103	ढाढ़स_4	encouragement_6	noun
27994	59104	ढाढ़स_5	comfort_13	noun
27995	59105	ढाढ़स+दे_1	encourage_4	verb
27996	59106	ढाढ़स+दे_2	comfort_14	verb
27997	59107	ढाढ़स+दिला_1	encourage_5	verb
27998	59108	ढाढ़स+दिला_2	comfort_15	verb
27999	59109	ढाढ़स+को_1	encourage_6	verb
28000	59110	ढाढ़स+को_2	comfort_16	verb
28001	59117	ढाढ़िन_1	community_18	noun
28002	59124	ढा_1	destroy_21	verb
28003	59126	ढा_2	raze_3	verb
28004	59130	ढा_3	bring_1	verb
28005	59144	ढाल_9	mould_4	noun
28006	59145	ढाल_10	form_7	noun
28007	59146	ढाल_11	way_13	noun
28008	59147	ढाल_12	manner_14	noun
28009	59148	ढाल_13	habit_5	noun
28010	59150	ढाल_14	incline_5	noun
28011	59154	ढाल_15	spill_2	verb
28012	59156	ढाल_16	mould_5	verb
28013	59157	ढाल_17	mint_1	verb
28014	59158	ढाल_18	fashion_6	verb
28015	59159	ढाल_19	form_8	verb
28016	59160	ढाल_20	compose_4	verb
28017	59161	ढालना_1	verse_3	noun
28018	59163	ढाल_21	drink_4	verb
28019	59164	ढाल_22	tipple_1	verb
28020	59165	ढालवाँ_1	sloping_2	adj
28021	59166	ढालवाँ_2	cast_5	noun
28022	59167	ढालवाँ_3	moulded_1	noun
28023	59169	ढालवाँ_4	slope_8	noun
28024	59171	ढालवाँ_5	support_34	noun
28025	59172	ढालिया_1	caster_2	noun
28026	59173	ढालिया_2	foundryman_2	noun
28027	59174	ढालिया_3	moulder_3	noun
28028	59178	ढालू_4	caster_3	noun
28029	59179	ढालू_5	moulder_4	noun
28030	59181	ढालू_6	slope_9	noun
28031	59182	ढालू_7	descent_6	noun
28032	59183	ढासना_1	support_35	noun
28033	59185	ढाह_1	ravine_2	noun
28034	59192	ढिग_1	vicinity_2	noun
28035	59193	ढिग_2	quarter_10	noun
28036	59194	ढिग_3	side_9	noun
28037	59196	ढिगाड़_1	pile_15	noun
28038	59197	ढिगाड़_2	store_10	noun
28039	59198	ढिठाई_6	brashness_3	noun
28040	59199	ढिठाई_7	presumptuousness_1	noun
28041	59200	ढिठाई_8	insolence_1	noun
28042	59201	ढिठाई_9	boldness_1	noun
28043	59202	ढिठाई_10	fearlessness_2	noun
28044	59203	ढिठाई_11	obstinacy_7	noun
28045	59204	ढिठाई_12	wilfulness_1	noun
28046	59206	ढिठाई+करना_1	brash_2	noun
28047	59209	ढिबरी_2	socket_3	noun
28048	59210	ढिबरी_3	mould_6	noun
28049	59212	ढिलमिल_1	lax_2	noun
28050	59214	ढिलाई_10	looseness_1	noun
28051	59216	ढिलाई_11	laziness_4	noun
28052	59217	ढिलाई_12	negligence_2	noun
28053	59218	ढिल्लड़_1	lazy_7	noun
28054	59219	ढिल्लड़_2	negligent_3	noun
28055	59222	ढिसर-_1	collapse_5	verb
28056	59225	ढीठ_6	brash_3	noun
28057	59226	ढीठ_7	presumptuous_1	noun
28058	59227	ढीठ_8	insolent_3	noun
28059	59228	ढीठ_9	rude_7	noun
28060	59229	ढीठ_10	bold_5	noun
28061	59230	ढीठ_11	fearless_4	noun
28062	59231	ढीठ_12	stubborn_11	noun
28063	59232	ढीठ_13	wilful_4	noun
28064	59233	ढीठता_1	brashness_4	noun
28065	59235	ढीठपन_1	brashness_5	noun
28066	59239	ढीम_1	clod_3	noun
28067	59240	ढील_10	looseness_2	noun
28068	59242	ढील_11	laxity_1	noun
28069	59243	ढील_12	negligence_3	noun
28070	59244	ढील_13	laziness_5	noun
28071	59245	ढील_14	loose_6	adj
28072	59247	ढील+करना_1	negligent_4	noun
28073	59248	ढील+दे_1	loosen_4	verb
28074	59249	ढील+दे_2	relax_6	verb
28075	59250	ढील+देना_1	control_13	noun
28076	59252	ढील+को_1	loosen_5	verb
28077	59253	ढील+को_2	relax_7	verb
28078	59254	ढील+को_3	control_14	noun
28079	59257	ढील-ढाल_1	24_2	noun
28080	59263	ढीला_7	relaxed_1	noun
28081	59265	ढीला_8	unchecked_5	noun
28082	59266	ढीला_9	unrestrained_10	noun
28083	59267	ढीला_10	negligent_5	noun
28084	59268	ढीला_11	indifferent_10	noun
28085	59270	ढीला_12	dilatory_1	noun
28086	59271	ढीला_13	weakened_1	noun
28087	59272	ढीला_14	indifferent_11	noun
28088	59273	ढीला_15	enthusiasm_5	noun
28089	59274	ढीला_16	thin_9	noun
28090	59275	ढीला_17	watery_3	noun
28091	59276	ढीला_18	languid_4	noun
28092	59278	ढीला+छोड़ना_1	undisciplined_1	noun
28093	59280	ढीला+पड़_1	weaken_2	verb
28094	59281	ढीला-ढाला_1	relaxed_2	adj
28095	59285	ढीलापन_3	slackness_2	noun
28096	59289	ढीहा_1	reg_175	noun
28097	59295	ढुक-_1	lurk_2	verb
28098	59296	ढुकली_1	reg_176	noun
28099	59297	ढुड़_1	hip_3	noun
28100	59300	ढुलक_2	slip_6	verb
28101	59301	ढुलक_3	slide_2	verb
28102	59302	ढुलक_4	drop_11	verb
28103	59303	ढुलक_5	drip_5	verb
28104	59304	ढुलक_6	roll_5	verb
28105	59312	ढुलका_1	roll_6	verb
28106	59313	ढुलका_2	tilt_3	verb
28107	59314	ढुलका_3	overturn_9	verb
28108	59316	ढुलका_4	incite_15	verb
28109	59317	ढुल_1	tilt_4	verb
28110	59318	ढुल_2	incline_6	verb
28111	59319	ढुल_3	move_12	verb
28112	59322	ढुल_4	roll_7	verb
28113	59325	ढुल_5	shake_20	verb
28114	59326	ढुल_6	wave_7	verb
28115	59328	ढुलना_1	conveyed_1	noun
28116	59333	ढुलाई_4	transporting_1	noun
28117	59338	ढुला_1	spill_3	verb
28118	59339	ढुला_2	overturn_10	verb
28119	59341	ढुला_3	wave_8	verb
28120	59342	ढुला_4	shake_21	verb
28121	59344	ढुलाना_1	conveyed_2	noun
28122	59348	ढूँढ_3	house_9	noun
28123	59349	ढूँढ़_1	seeking_1	noun
28124	59352	ढूँढ़-ढाँढ़_1	investigation_6	noun
28125	59359	ढूँढ़_2	find_1	verb
28126	59361	ढूँढ़ना-ढाँढ़_1	investigate_5	verb
28127	59363	ढूँढ़ना+ढूढ़+निकाल_1	discover_4	verb
28128	59364	ढूँढ़ना+ढूढ़+निकाल_2	reveal_5	verb
28129	59371	ढूक-_1	lurk_3	verb
28130	59372	ढूक-_2	peep_4	verb
28131	59373	ढूक-_3	eavesdrop_2	verb
28132	59380	ढेंकली_1	lever_2	noun
28133	59381	ढेंकली_2	windlass_1	noun
28134	59395	ढेंकी_1	1_70	noun
28135	59404	ढेंड़ी_1	hemp_1	noun
28136	59405	ढेंड़ी_2	pulse_2	noun
28137	59407	ढेंढ_1	EH_30	noun
28138	59408	ढेंढी_1	EH_31	noun
28139	59409	ढेंपी_1	reg_177	noun
28140	59410	ढेंरा_1	crosseyed_1	adj
28141	59411	ढेंरा_2	squinting_1	noun
28142	59414	ढेकुला_1	reg_178	noun
28143	59416	ढेड_1	reg_179	noun
28144	59417	ढेड़_1	heap_15	noun
28145	59419	ढेढ_1	reg_180	noun
28146	59420	ढेढ_2	crow_3	noun
28147	59423	ढेन_1	reg_181	noun
28148	59425	ढेपा_1	clod_4	noun
28149	59429	ढेर_6	abundance_9	noun
28150	59433	ढेर+हो_1	fall_23	verb
28151	59438	ढेर-सा_1	heaps_1	adj
28152	59444	ढेलवाँस_1	sling_1	noun
28153	59447	ढेला_4	stoning_1	noun
28154	59451	ढेलाबाज़ी_1	stoning_2	noun
28155	59453	ढोंक_1	gulp_3	verb
28156	59455	ढोंग_5	deceit_19	noun
28157	59456	ढोंग_6	trickery_16	noun
28158	59457	ढोंग_7	pretence_4	noun
28159	59459	ढोंग_8	sanctimoniousness_1	noun
28160	59463	ढोंगबाज़_1	trickster_6	noun
28161	59464	ढोंगबाज़_2	impostor_1	noun
28162	59469	ढोंगी_5	deceitful_5	adj
28163	59470	ढोंगी_6	dissembling_8	noun
28164	59478	ढोंढा_1	pod_3	noun
28165	59483	ढोक_1	gulp_4	noun
28166	59489	ढोका_1	covering_13	noun
28167	59490	ढोका_2	blinkers_4	noun
28168	59491	ढोटा_1	child_7	noun
28169	59492	ढोटा_2	son_6	noun
28170	59493	ढोटी_1	girl_4	noun
28171	59494	ढोटी_2	daughter_6	noun
28172	59497	ढो_5	bear_5	verb
28173	59498	ढो_6	suffer_4	verb
28174	59499	ढोबरा_1	hole_11	noun
28175	59507	ढोर_2	present_11	verb
28176	59508	ढोर_3	shed_9	verb
28177	59509	ढोर_4	shake_22	verb
28178	59510	ढोर_5	roll_8	verb
28179	59511	ढोरा_1	reg_182	noun
28180	59512	ढोरी_1	eagerness_5	noun
28181	59513	ढोरी_2	ardour_3	noun
28182	59520	ढोल-ढमक्का_1	drums_1	noun
28183	59522	ढोल-ढमक्का_2	fanfare_1	noun
28184	59523	ढोल-ढमक्का_3	display_8	noun
28185	59527	ढोलकिया_1	drummer_1	noun
28186	59530	ढोलन_1	friend_3	noun
28187	59531	ढोलना_1	amulet_2	noun
28188	59540	ढोला_3	bridegroom_1	noun
28189	59541	ढोला_4	husband_4	noun
28190	59542	ढोलिया_1	drummer_2	noun
28191	59543	ढोली_1	leaves_3	noun
28192	59548	तकार_1	letter_28	noun
28193	59549	तंग_7	contracted_3	noun
28194	59550	तंग_8	cramped_1	noun
28195	59553	तंग_9	wanting_2	noun
28196	59555	तंग_10	stinted_1	noun
28197	59556	तंग_11	stinting_1	noun
28198	59557	तंग_12	miserly_5	noun
28199	59558	तंग_13	heart_9	noun
28200	59560	तंग_14	distressed_11	noun
28201	59562	तंग_15	sad_2	noun
28202	59563	तंग_16	vexed_1	noun
28203	59565	तंग_17	burdensome_4	noun
28204	59566	तंग_18	awkward_7	noun
28205	59567	तंग_19	activity_18	noun
28206	59568	तंग_20	demanding_1	noun
28207	59569	तंग_21	severe_6	noun
28208	59574	तंग+कर_1	tighten_2	verb
28209	59575	तंग+कर_2	distress_34	verb
28210	59580	तंगदस्त_1	poor_8	adj
28211	59582	तंगदस्त_2	miserly_6	adj
28212	59583	तंगदस्त˚ई_1	poverty_10	noun
28213	59584	तंगदस्त˚ई_2	parsimony_2	noun
28214	59585	तंगदिल_3	miserly_7	adj
28215	59587	तंगदिल_4	pettifogging_1	adj
28216	59588	तंगदिल˚ई_1	parsimony_3	noun
28217	59589	तंगदिल˚ई_2	smallmindedness_1	noun
28218	59594	तंगहाल˚ई_1	poverty_11	noun
28219	59595	तंगहाल˚ई_2	adversity_3	noun
28220	59596	तँगिया_1	tighten_3	verb
28221	59598	तंगी_5	narrowness_1	noun
28222	59601	तंगी_6	stinginess_3	noun
28223	59603	तंगी_7	want_6	noun
28224	59604	तंगी_8	distress_35	noun
28225	59605	तंगी_9	suffering_9	noun
28226	59606	तंगी_10	difficulty_18	noun
28227	59609	तंज़_1	mockery_1	noun
28228	59610	तंज़_2	sneer_2	noun
28229	59611	तंज़_3	taunt_3	noun
28230	59616	तंत_1	substance_8	noun
28231	59617	तंत_2	essence_8	noun
28232	59618	तंत_3	thread_7	noun
28233	59619	तंत_4	string_10	noun
28234	59620	तंत_5	wire_4	noun
28235	59622	तंत_6	means_15	noun
28236	59623	तंति_1	cord_7	noun
28237	59624	तंति_2	line_12	noun
28238	59625	तंति_3	string_11	noun
28239	59626	तंति_4	weaver_2	noun
28240	59629	तंतु_5	cord_8	noun
28241	59630	तंतु_6	wire_5	noun
28242	59631	तंतु_7	string_12	noun
28243	59632	तंतु_8	line_13	noun
28244	59636	तंतु_9	cobweb_1	noun
28245	59637	तंतुकीट_1	silkworm_1	noun
28246	59638	तंतुकीट_2	spider_1	noun
28247	59640	तंतुवाय_2	spider_2	noun
28248	59642	तंत्र_3	basis_5	noun
28249	59644	तंत्र_4	theory_1	noun
28250	59645	तंत्र_5	arrangement_4	noun
28251	59647	तंत्र_6	structure_5	noun
28252	59650	तंत्र_7	charm_18	noun
28253	59651	तंत्र_8	spell_6	noun
28254	59652	तंत्र_9	incantation_2	noun
28255	59653	तंत्र_10	oath_5	noun
28256	59654	तंत्र_11	2_53	noun
28257	59655	तंत्र_12	thread_8	noun
28258	59656	तंत्र_13	string_13	noun
28259	59657	तंत्र-मंत्र_1	charms_1	noun
28260	59658	तंत्र-मंत्र_2	incantations_1	noun
28261	59660	तांत्रिका_1	nerve_1	noun
28262	59663	तंत्री_1	musician_2	noun
28263	59664	तंत्री_2	singer_5	noun
28264	59665	तंत्री_3	string_14	noun
28265	59666	तंदुरस्त_1	healthy_8	noun
28266	59667	तंदुरस्त_2	vigorous_9	noun
28267	59668	तंदुरस्ती_1	health_8	noun
28268	59669	तंदुरस्ती_2	vigour_4	noun
28269	59673	तंद्रा_5	lassitude_2	noun
28270	59675	तंद्रा_6	dozing_3	noun
28271	59679	तंद्रालु_1	drowsy_3	adj
28272	59680	तंद्रालु_2	sleepy_1	adj
28273	59681	तंद्रालु_3	langu_2	adj
28274	59685	तंबाकू+पी_1	smoke_1	verb
28275	59693	तंबीह_2	reproof_2	noun
28276	59695	तंबू_3	pavilion_1	noun
28277	59696	तंबू_4	canopy_6	noun
28278	59699	तंबू+खड़ा+कर_1	encamp_5	verb
28279	59701	तंबू+डाल_1	encamp_6	verb
28280	59703	तंबू+तान_1	encamp_7	verb
28281	59704	तंबूरची_1	player_2	noun
28282	59712	तँवा-_1	faint_9	verb
28283	59714	तँवाला_1	fainting_2	noun
28284	59719	तआला_1	exalted_2	noun
28285	59721	तई_1	to_2	noun
28286	59723	तई_2	concerning_2	noun
28287	59725	तई_3	for_3	noun
28288	59728	-तः_1	suffix_44	noun
28289	59729	-तः_2	eg_40	noun
28290	59733	तक_6	~_29	noun
28291	59736	तक_7	before_2	noun
28292	59737	तक_8	even_3	adv
28293	59744	तक_9	EH_32	noun
28294	59765	तक_10	look_10	verb
28295	59766	तक_11	stare_6	verb
28296	59768	तक_12	point_11	verb
28297	59771	तकनीकी_1	technical_1	adj
28298	59772	तकनीकी_2	technological_1	noun
28299	59773	तकब्बरी_1	pride_12	noun
28300	59774	तकब्बरी_2	arrogance_8	noun
28301	59777	तकरार_2	wrangle_9	noun
28302	59778	तकरार+कर_1	dispute_14	verb
28303	59779	तकरार+कर_2	quarrel_14	verb
28304	59780	तकरारी_1	quarrelsome_11	adj
28305	59781	तकरारी_2	disputatious_1	noun
28306	59782	तकरारी_3	P_6	noun
28307	59783	तक़रीबन_1	approximately_5	noun
28308	59784	तक़रीबन_2	about_3	noun
28309	59785	तक़रीबन_3	nearly_2	noun
28310	59786	तक़रीबन_4	near_8	noun
28311	59787	तक़रीबन_5	nearby_4	noun
28312	59788	तक़रीर_1	speaking_3	noun
28313	59789	तक़रीर_2	speech_8	noun
28314	59790	तक़रीर_3	discourse_3	noun
28315	59791	तक़रीर_4	conversation_9	noun
28316	59792	तक़रीर_5	speech_9	noun
28317	59793	तक़रीर_6	statement_1	noun
28318	59794	तक़रीर_7	account_18	noun
28319	59796	तक़रीरी_1	conversational_1	noun
28320	59797	तक़रीरी_2	oral_3	noun
28321	59800	तकला_1	spindle_3	noun
28322	59801	तकला_2	shaft_3	noun
28323	59804	तक़लीद+कर_1	imitate_7	verb
