	word	meaning	pos
91753	प्रतिविधि_2	remedy_6	noun
91754	प्रतिवेदन_1	submission_5	noun
91755	प्रतिवेदन_2	representation_7	noun
91756	प्रतिवेदन_3	report_20	noun
91757	प्रतिवेदित_1	submitted_1	adj
91760	प्रतिशत_1	percentage_1	adv
91761	प्रतिशतता_1	percentage_2	noun
91764	प्रतिशब्द_1	reverberation_5	adv
91765	प्रतिशब्द_2	resonance_6	adv
91769	प्रतिशाखा_1	branch_6	noun
91770	प्रतिशाखा_2	offshoot_1	noun
91771	प्रतिशोध_1	retaliation_5	noun
91772	प्रतिशोध_2	revenge_5	noun
91773	प्रतिशोधन_1	retaliating_1	noun
91775	प्रतिश्याय_1	cold_12	noun
91776	प्रतिश्रुत_1	promised_2	adj
91777	प्रतिश्रुत_2	accepted_6	adj
91778	प्रतिश्रुत_3	echo_13	adj
91779	प्रतिश्रुति_1	promise_17	noun
91780	प्रतिश्रुति_2	guarantee_2	noun
91781	प्रतिश्रुति_3	echo_14	noun
91782	प्रतिषिद्ध_1	forbidden_3	adj
91783	प्रतिषिद्ध_2	refused_2	adj
91784	प्रतिषेध_1	prohibition_7	noun
91785	प्रतिषेध_2	refusal_9	noun
91786	प्रतिषेध_3	rejection_5	noun
91787	प्रतिष्ठ_1	prominent_6	adj
91788	प्रतिष्ठ_2	celebrated_10	adj
91789	प्रतिष्ठा_1	position_13	noun
91790	प्रतिष्ठा_2	rank_16	noun
91791	प्रतिष्ठा_3	honour_18	noun
91793	प्रतिष्ठा_4	reputation_14	noun
91794	प्रतिष्ठा_5	fame_7	noun
91796	प्रतिष्ठा_6	installation_1	noun
91797	प्रतिष्ठा_7	inaugurating_1	noun
91798	प्रतिष्ठा_8	consecration_3	noun
91799	प्रतिष्ठा_9	endowment_3	noun
91802	प्रतिष्ठा+कर_1	install_1	verb
91803	प्रतिष्ठा+कर_2	inaugurate_6	verb
91804	प्रतिष्ठा+कर_3	consecrate_2	verb
91805	प्रतिष्ठान_1	installation_2	noun
91806	प्रतिष्ठान_2	appointment_5	verb
91808	प्रतिष्ठान_3	foundation_9	noun
91809	प्रतिष्ठान_4	institute_8	noun
91810	प्रतिष्ठापन_1	installation_3	noun
91811	प्रतिष्ठापन_2	establishing_4	noun
91812	प्रतिष्ठापन_3	establishment_2	noun
91813	प्रतिष्ठापित_1	installed_2	adj
91814	प्रतिष्ठापित_2	established_9	adj
91815	प्रतिष्ठित_1	situated_3	adj
91817	प्रतिष्ठित_2	prominent_7	adj
91818	प्रतिष्ठित_3	celebrated_11	adj
91819	प्रतिष्ठित_4	famous_5	adj
91820	प्रतिष्ठित_5	distinguished_5	adj
91821	प्रतिष्ठित_6	installed_3	adj
91822	प्रतिष्ठित_7	inaugurated_4	adj
91823	प्रतिष्ठित_8	consecrated_2	adj
91824	प्रतिष्ठित_9	established_10	adj
91825	प्रतिष्ठित_10	standard_11	adj
91826	प्रतिष्ठित_11	standardised_3	adj
91829	प्रतिस्पर्धा_1	rivalry_7	noun
91830	प्रतिस्पर्धा_2	competition_9	noun
91831	प्रतिस्पर्धी_1	competing_3	adj
91832	प्रतिस्पर्धी_2	competitive_2	adj
91833	प्रतिस्पर्धी_3	rival_5	adj
91835	प्रतिहत_1	obstructed_3	adj
91836	प्रतिहत_2	averted_1	adj
91838	प्रतिहत_3	disappointed_4	adj
91841	प्रतिहारी_1	doorkeeper_8	noun
91842	प्रतिहारी_2	chamberlain_1	noun
91843	प्रतिहिंसक_1	retaliating_2	adj
91844	प्रतिहिंसक_2	retaliatory_1	adj
91845	प्रतिहिंसक_3	vengeful_1	adj
91846	प्रतिहिंसा_1	counterviolence_1	noun
91847	प्रतिहिंसा_2	retaliation_6	noun
91848	प्रतिहिंसा_3	revenge_6	noun
91850	प्रतीक_1	symbol_4	noun
91851	प्रतीक_2	part_14	noun
91856	प्रतीक-कथा_1	allegory_2	noun
91857	प्रतीकवाद_1	symbolism_1	noun
91858	प्रतीकवाद˚ई_1	m_274	adj
91859	प्रतीकात्मक_1	symbolic_1	adj
91861	प्रतीक्षा_1	waitingroom_2	noun
91864	प्रतीक्षा+कर_1	expect_6	verb
91865	प्रतीक्षालय_1	waitingroom_3	noun
91867	प्रतीक्षित_1	awaited_1	adj
91869	प्रतीक्षित_2	respected_6	adj
91870	प्रतीक्षित_3	revered_3	adj
91871	प्रतीक्षी_1	waiting_2	adj
91874	प्रतीची_1	west_7	noun
91875	प्रतीच्य_1	western_8	adj
91876	प्रतीत_1	acknowledged_1	adj
91877	प्रतीत_2	known_4	adj
91878	प्रतीत_3	evident_15	adj
91879	प्रतीत_4	apparent_8	adj
91880	प्रतीत_5	wellknown_3	adj
91881	प्रतीत_6	celebrated_12	adj
91884	प्रतीति_1	experience_12	noun
91885	प्रतीति_2	conviction_4	noun
91886	प्रतीति_3	faith_8	noun
91887	प्रतीति_4	belief_6	noun
91888	प्रतीति_5	trust_20	noun
91889	प्रतीति_6	fame_8	noun
91890	प्रतीति_7	notoriety_4	noun
91893	प्रतीप_1	adverse_9	adj
91894	प्रतीप_2	contrary_13	adj
91895	प्रतीप_3	refractory_3	adj
91896	प्रतीप_4	cross_10	adj
91899	प्रतीयमान_1	apparent_9	adj
91900	प्रतीयमान_2	purported_1	adj
91901	प्रतीर_1	shore_9	noun
91902	प्रतीर_2	bank_18	noun
91904	प्रत्यंग_1	subdivision_1	noun
91905	प्रत्यंग_2	section_26	noun
91906	प्रत्यंचा_1	bowstring_5	noun
91907	प्रत्यक_1	EH_46	adj
91908	प्रत्यक्ष_1	visible_11	adj
91909	प्रत्यक्ष_2	perceptible_4	adj
91910	प्रत्यक्ष_3	clear_19	adj
91911	प्रत्यक्ष_4	evident_16	adj
91912	प्रत्यक्ष_5	vivid_1	adj
91913	प्रत्यक्ष_6	real_15	adj
91914	प्रत्यक्ष_7	actual_4	adj
91915	प्रत्यक्ष_8	express_5	adj
91916	प्रत्यक्ष_9	explicit_3	adj
91917	प्रत्यक्ष_10	direct_5	adj
91918	प्रत्यक्ष_11	immediate_4	adj
91919	प्रत्यक्ष_12	personal_7	adj
91920	प्रत्यक्ष_13	direct_6	adj
91921	प्रत्यक्ष_14	election_5	adj
91923	प्रत्यक्ष_15	actuality_1	adj
91926	प्रत्यक्ष+रूप+से_1	clearly_1	adv
91927	प्रत्यक्ष+रूप+से_2	unmistakably_1	adv
91929	प्रत्यक्षवाद_1	positivism_1	noun
91930	प्रत्यक्षवाद˚ई_1	m_275	adj
91931	प्रत्यक्ष-सिद्ध_1	selfevident_2	adj
91934	प्रत्यक्षीकरण_1	representation_8	noun
91935	प्रत्यक्षतया_1	clearly_2	adv
91936	प्रत्यक्षतया_2	evidently_2	adv
91938	प्रत्यक्षी_1	eyewitness_3	adj
91944	प्रत्यभिजेय_1	distinctive_2	adj
91945	प्रत्यभियोग_1	countercharge_1	noun
91947	प्रत्यय_1	trust_21	noun
91948	प्रत्यय_2	ascertainment_6	noun
91949	प्रत्यय_3	proof_8	noun
91950	प्रत्यय_4	knowledge_13	noun
91952	प्रत्यय_5	affix_3	noun
91955	प्रत्ययवाद_1	idealism_2	noun
91956	प्रत्ययवाद˚ई_1	m_276	adj
91957	प्रत्ययांत_1	suffixed_1	adj
91959	प्रत्ययित_1	trusted_1	adj
91961	प्रत्ययित_2	suffixed_2	adj
91963	प्रत्ययी_1	trusting_1	adj
91965	प्रत्ययी_2	believer_2	adj
91966	प्रत्यर्थी_1	adversary_5	noun
91967	प्रत्यर्पण_1	extradition_1	noun
91968	प्रत्यवाय_1	harm_15	noun
91969	प्रत्यवाय_2	offence_12	noun
91970	प्रत्यवाय_3	sin_21	noun
91971	प्रत्यहं_1	daily_12	adv
91973	प्रत्याक्रमण_1	counterattack_2	noun
91974	प्रत्यागत_1	returned_1	adj
91975	प्रत्यागत_2	arrived_4	adj
91976	प्रत्यागमन_1	return_13	noun
91977	प्रत्यागमन_2	arrival_11	noun
91978	प्रत्यादिष्ट_1	prescribed_5	adj
91979	प्रत्यादिष्ट_2	recommended_1	adj
91980	प्रत्यादिष्ट_3	informed_3	adj
91981	प्रत्यादिष्ट_4	warned_1	adj
91982	प्रत्यादिष्ट_5	rejected_8	adj
91983	प्रत्यादेश_1	order_22	noun
91984	प्रत्यादेश_2	command_16	noun
91985	प्रत्यादेश_3	information_10	noun
91986	प्रत्यादेश_4	declaration_8	noun
91987	प्रत्यादेश_5	warning_2	noun
91988	प्रत्यादेश_6	rejection_6	noun
91989	प्रत्यादेश_7	repudiation_2	noun
91990	प्रत्याभूत_1	guaranteed_1	adj
91991	प्रत्यायोजित_1	/_4	adj
91992	प्रत्यायोजित_2	delegated_2	adj
91993	प्रत्यावर्तन_1	return_14	noun
91995	प्रत्याशा_1	trust_22	noun
91996	प्रत्याशा_2	expectation_9	noun
91997	प्रत्याशा_3	anticipation_1	noun
91999	प्रत्याशित_1	awaited_2	verb
92000	प्रत्याशी_1	hoping_2	adj
92001	प्रत्याशी_2	expecting_5	adj
92002	प्रत्याशी_3	anticipating_1	adj
92003	प्रत्याशी_4	candidate_2	adj
92004	प्रत्याहार_1	withdrawal_2	noun
92005	प्रत्याहार_2	retreat_4	noun
92007	प्रत्याहार_3	withdrawing_1	noun
92008	प्रत्याहुत_1	withdrawn_3	adj
92009	प्रत्याहुत_2	depressed_6	adj
92011	प्रत्युक्त_1	contradicted_2	adj
92012	प्रत्युक्त_2	refuted_4	adj
92013	प्रत्युक्ति_1	reply_1	noun
92014	प्रत्युक्ति_2	rejoinder_3	noun
92015	प्रत्युत_1	but_3	adv
92017	प्रत्युत्तर_1	rejoinder_4	noun
92018	प्रत्युत्तर_2	retort_2	noun
92021	प्रत्युत्पन्न_1	reproduced_1	adj
92022	प्रत्युत्पन्न_2	ready_4	adj
92023	प्रत्युत्पन्न_3	prompt_4	adj
92029	प्रत्युष_1	daybreak_4	noun
92030	प्रत्युष_2	dawn_8	noun
92032	प्रत्यूह_1	obstacle_17	noun
92033	प्रत्यूह_2	impediment_6	noun
92034	प्रत्येक_1	each_1	adv
92035	प्रत्येक_2	every_1	adv
92036	प्रथम_1	first_12	adj
92037	प्रथम_2	primary_6	adj
92038	प्रथम_3	prior_6	adj
92039	प्रथम_4	former_12	adj
92040	प्रथम_5	chief_15	adj
92041	प्रथम_6	best_18	adj
92043	प्रथम_7	previously_10	adj
92044	प्रथम_8	before_7	adj
92048	प्रथमता_1	precedence_5	noun
92049	प्रथमा_1	nominative_2	noun
92050	प्रथा_1	custom_17	noun
92051	प्रथा_2	institution_5	noun
92052	प्रथा_3	procedural_1	noun
92054	प्रथागत_1	customary_8	adj
92055	प्रथागत_2	institutionalised_1	adj
92058	प्रथित_1	acknowledged_2	adj
92059	प्रथित_2	famous_6	adj
92061	प्रदक्षिणा_1	EH_47	noun
92065	प्रदर_1	splitting_2	noun
92066	प्रदर_2	discharge_19	noun
92067	प्रदर्शक_1	showing_7	adj
92069	प्रदर्शक_2	expounder_1	adj
92070	प्रदर्शक_3	demonstrator_1	adj
92071	प्रदर्शन_1	showing_8	noun
92072	प्रदर्शन_2	exhibiting_1	noun
92073	प्रदर्शन_3	demonstration_4	noun
92074	प्रदर्शन_4	exhibition_3	noun
92075	प्रदर्शनकारी_1	demonstrating_1	adj
92076	प्रदर्शनकारी_2	demonstrator_2	adj
92077	प्रदर्शनकारी_3	exhibitor_2	adj
92078	प्रदर्शनी_1	exhibition_4	noun
92079	प्रदर्शिका_1	guidebook_2	noun
92080	प्रदर्शिका_2	guide_9	noun
92081	प्रदर्शित_1	shown_4	adj
92082	प्रदर्शित_2	exhibited_3	adj
92084	प्रदर्शित_3	declared_3	adj
92085	प्रदाता_1	donor_4	noun
92086	प्रदाता_2	bestower_3	noun
92087	प्रदान_1	giving_7	noun
92088	प्रदान_2	granting_2	noun
92089	प्रदान_3	bestowing_1	noun
92091	प्रदान_4	gift_15	noun
92093	प्रदाय_1	supply_4	noun
92094	प्रदाय_2	provision_4	noun
92096	-प्रदायी_1	bestowing_2	adj
92098	प्रदीप_1	light_36	noun
92099	प्रदीप_2	lantern_2	noun
92100	प्रदीप_3	light_37	noun
92101	प्रदीप_4	radiance_20	noun
92102	प्रदीपक_1	illuminating_5	adj
92104	प्रदीपक_2	lantern_3	adj
92105	प्रदीपन_1	kindling_2	noun
92106	प्रदीपन_2	igniting_1	noun
92107	प्रदीपन_3	exciting_6	noun
92108	प्रदीपन_4	illuminating_6	noun
92112	प्रदीपिका_1	lantern_4	noun
92113	प्रदीपिका_2	candle_4	noun
92115	प्रदीप्त_1	kindled_1	adj
92116	प्रदीप्त_2	excited_6	adj
92117	प्रदीप्त_3	inflamed_4	adj
92118	प्रदीप्त_4	awoken_2	adj
92119	प्रदीप्त_5	illuminated_7	adj
92121	प्रदषण_1	damage_24	noun
92122	प्रदषण_2	pollution_2	verb
92123	प्रदेश_1	place_36	adj
92124	प्रदेश_2	region_12	adj
92126	प्रदेश_3	state_17	adj
92128	प्रदेश_4	imagination_5	adj
92130	प्रदेशवाद_1	regionalism_1	noun
92131	प्रदेशवाद_2	provincialism_1	noun
92133	प्रदेशन_1	bribe_7	noun
92136	प्रदेशित_1	indicated_5	adj
92137	प्रदेशिनी_1	forefinger_1	noun
92139	प्रदेशीय_1	regional_4	adj
92140	प्रदेशीय_2	provincial_1	adj
92142	प्रदेह_1	plaster_16	noun
92143	प्रदेह_2	ointment_3	noun
92147	प्रधान_1	chief_16	adj
92148	प्रधान_2	principal_9	adj
92150	प्रधान_3	chief_17	adj
92151	प्रधान_4	leader_16	adj
92152	प्रधान_5	head_4	adj
92153	प्रधान_6	minister_2	adj
92154	प्रधान_7	counsellor_3	adj
92155	प्रधान_8	headman_2	adj
92160	प्रधानतः_1	chiefly_3	adv
92161	प्रधानतः_2	principally_1	adv
92162	प्रधानता_1	preeminence_4	noun
92164	प्रधानता_2	leadership_7	noun
92165	प्रधानता_3	guidance_4	noun
92167	प्रध्वंस_1	loss_32	noun
92168	प्रध्वंसी_1	destructive_15	adj
92169	प्रध्वंसी_2	destroyer_4	adj
92172	प्रनामी_1	greeting_3	adj
92175	प्रपंच_1	development_9	noun
92176	प्रपंच_2	expansion_2	noun
92180	प्रपंच_3	error_13	noun
92181	प्रपंच_4	illusion_8	noun
92182	प्रपंच_5	trick_19	noun
92183	प्रपंच_6	deceit_29	noun
92184	प्रपंचित_1	amplified_1	adj
92185	प्रपंचित_2	expanded_2	adj
92187	प्रपंचित_3	mistaken_1	adj
92188	प्रपंचित_4	erring_2	adj
92189	प्रपंचित_5	deceived_5	adj
92190	प्रपंची_1	insidious_1	adj
92191	प्रपंची_2	deceitful_24	adj
92192	प्रपंची_3	scheming_2	adj
92195	प्रपितामह_1	greatgrandfather_1	noun
92196	प्रपितामही_1	greatgrandmother_1	noun
92205	प्रफुल्ल_1	blossoming_3	adj
92208	प्रफुल्ल_2	radiant_17	adj
92209	प्रफुल्ल_3	eyes_4	adj
92210	प्रफुल्ल_4	smiling_1	adj
92211	प्रफुल्ल_5	joyful_5	adj
92212	प्रफुल्लता_1	brightness_20	noun
92213	प्रफुल्लता_2	cheerfulness_2	noun
92215	प्रबंध_1	connection_12	noun
92216	प्रबंध_2	tie_12	noun
92218	प्रबंध_3	organisation_5	noun
92219	प्रबंध_4	management_7	noun
92220	प्रबंध_5	administration_2	noun
92221	प्रबंध_6	measure_21	noun
92222	प्रबंध_7	step_14	verb
92225	प्रबंध_8	dissertation_2	noun
92226	प्रबंध-कार्ता_1	manager_6	noun
92227	प्रबंध-कार्ता_2	director_5	noun
92228	प्रबंध-कार्ता_3	organiser_4	noun
92230	प्रबंधकार˚-कारी_1	managing_3	adj
92231	प्रबंधकार˚-कारी_2	organising_3	adj
92232	प्रबंधकार˚-कारी_3	directing_4	adj
92233	प्रबंधकार˚-कारी˚-कारिणी_1	f_229	noun
92235	प्रबंध-काव्य_1	4_22	noun
92236	प्रबंध-काव्य_2	2_96	noun
92240	प्रबंधात्मक_1	administrative_1	adj
92241	प्रबंधात्मक_2	organisational_1	noun
92242	प्रबंधात्मक_3	managerial_1	noun
92244	प्रबंधात्मक_4	narrative_9	noun
92245	प्रबंधात्मक_5	genre_2	noun
92247	प्रबंधक_1	manager_7	noun
92248	प्रबंधक_2	organiser_5	noun
92249	प्रबंधक_3	arranger_1	noun
92250	प्रबंधन_1	arranging_6	noun
92251	प्रबंधन_2	organising_4	noun
92253	प्रबंधन_3	style_17	noun
92254	प्रबंधी_1	administrative_2	adj
92256	प्रबंधी_2	managing_4	adj
92258	प्रबल_1	mighty_7	adj
92259	प्रबल_2	dominant_1	adj
92260	प्रबल_3	violent_15	adj
92261	प्रबल_4	weighty_8	adj
92262	प्रबलीकरण_1	reinforcing_1	noun
92263	प्रबलीकरण_2	reinforcement_2	noun
92264	प्रबलता_1	strength_13	noun
92266	प्रबलन_1	reinforcement_3	noun
92267	प्रबलित_1	strengthened_1	adj
92268	प्रबलित_2	fortified_1	adj
92269	प्रबलित_3	reinforced_1	adj
92271	प्रबुद्ध_1	wakened_1	adj
92273	प्रबुद्ध_2	wise_13	adj
92274	प्रबुद्ध_3	learned_12	adj
92275	प्रबोध_1	waking_2	noun
92276	प्रबोध_2	arousal_3	noun
92277	प्रबोध_3	vigilance_5	noun
92279	प्रबोध_4	persuasion_2	noun
92280	प्रबोध_5	truth_3	noun
92281	प्रबोध_6	consolation_3	noun
92282	प्रबोध_7	understanding_8	noun
92283	प्रबोध_8	intelligence_9	noun
92284	प्रबोधक_1	awakening_6	adj
92286	प्रबोधक_2	enlightening_4	adj
92289	प्रबोधक_3	arouses_1	adj
92291	प्रबोधन_1	awakening_7	noun
92292	प्रबोधन_2	arousal_4	noun
92294	प्रबोधन_3	enlightening_5	noun
92296	प्रबोध_9	encourage_16	verb
92297	प्रबोधित_1	awakened_1	adj
92298	प्रबोधित_2	aroused_1	adj
92299	प्रबोधित_3	vigilant_8	adj
92300	प्रबोधित_4	enlightened_2	adj
92301	प्रबोधित_5	aware_3	adj
92302	प्रबोधित_6	consoled_3	adj
92303	प्रभंजन_1	destruction_21	noun
92304	प्रभंजन_2	wind_21	noun
92305	प्रभंजन_3	storm_7	noun
92306	प्रभंजन_4	duststorm_3	noun
92307	प्रभव_1	production_9	noun
92308	प्रभव_2	birth_14	noun
92309	प्रभव_3	origin_12	noun
92310	प्रभव_4	source_9	noun
92311	प्रभा_1	light_38	noun
92312	प्रभा_2	radiance_21	noun
92313	प्रभा_3	splendour_35	noun
92315	परभाकर_1	moon_16	noun
92317	प्रभात_1	dawn_9	noun
92318	परभातकालीन_1	characterising_1	adj
92320	परभातकालीन_2	dawn_10	adj
92323	प्रभान_1	light_39	noun
92324	प्रभान_2	radiance_22	noun
92325	प्रभाव_1	power_28	noun
92326	प्रभाव_2	might_2	noun
92327	प्रभाव_3	majesty_9	noun
92331	प्रभाववाद_1	impressionism_1	noun
92332	प्रभाववाद˚ई_1	impressionist_1	adj
92333	प्रभावशाली_1	effective_7	adj
92334	प्रभावशाली_2	influential_2	adj
92335	प्रभावशाली_3	impressive_1	adj
92336	प्रभावशील_1	prec_22	adj
92337	प्रभावहीन_1	ineffective_4	adj
92338	प्रभावहीन_2	unimpressive_1	adj
92339	प्रभावित_1	influenced_1	adj
92340	प्रभावी_1	influential_3	adj
92342	प्रभु_1	master_22	noun
92343	प्रभु_2	lord_13	noun
92344	प्रभु_3	ruler_11	noun
92345	प्रभु_4	God_7	noun
92347	प्रभु-भक्त_1	devout_19	adj
92350	प्रभु-भक्त˚इ_1	f_230	noun
92351	प्रभु-सत्ता_1	sovereignty_5	noun
92352	प्रभु-सत्ता˚क_1	adj_129	adj
92355	प्रभु-सत्ता˚क˚त्मक˚-संपन्न_1	sovereign_2	adj
92358	प्रभुत्व_1	lordship_4	noun
92359	प्रभुत्व_2	supremacy_9	noun
92360	प्रभुत्व_3	power_29	noun
92361	प्रभुत्व_4	sovereignty_6	noun
92362	प्रभुत्व_5	rule_17	noun
92363	प्रभुत्व_6	greatness_2	noun
92364	प्रभुत्व_7	might_3	noun
92365	प्रभुत्व_8	majesty_10	noun
92368	प्रभुत्व+जमाना_1	1_123	noun
92369	प्रभूत_1	produced_9	adj
92370	प्रभूत_2	generated_1	adj
92371	प्रभूत_3	developed_6	adj
92372	प्रभूत_4	abundant_13	adj
92373	प्रभूतता_1	abundance_16	noun
92375	प्रभूति_1	birth_15	noun
92376	प्रभूति_2	origin_13	noun
92377	प्रभूति_3	abundance_17	noun
92379	प्रभेद_1	distinction_13	noun
92380	प्रभेद_2	difference_4	noun
92381	प्रभेद_3	disparity_4	noun
92382	प्रभेद_4	subdivision_2	noun
92383	प्रभेद_5	variety_4	noun
92384	प्रभेदक_1	distinguishing_4	adj
92385	प्रभेदक_2	discriminating_3	adj
92386	प्रभेदन_1	distinguishing_5	noun
92387	प्रभेदन_2	discriminating_4	noun
92388	प्रभेदी_1	distinctive_3	adj
92389	प्रमत्त_1	intoxicated_6	adj
92390	प्रमत्त_2	lustful_11	adj
92392	प्रमत्त_3	enraptured_2	adj
92395	प्रमद_1	intoxication_6	adj
92397	प्रमद_2	rapture_4	adj
92398	प्रमद_3	intoxicated_7	adj
92399	प्रमद_4	frenzied_4	adj
92400	प्रमद_5	lustful_12	adj
92401	प्रमद_6	careless_5	adj
92403	प्रमाण_1	measure_22	noun
92404	प्रमाण_2	standard_12	noun
92405	प्रमाण_3	authority_19	noun
92406	प्रमाण_4	precedent_3	noun
92409	प्रमाण_5	evidence_6	noun
92410	प्रमाण_6	verification_4	noun
92411	प्रमाण_7	warrant_4	noun
92412	प्रमाण_8	evidence_7	verb
92413	प्रमाण+कर_1	authenticate_2	verb
92414	प्रमाण+कर_2	verify_4	verb
92417	प्रमाण+दे_1	witness_5	verb
92418	प्रमाण-पत्र_1	certificate_2	noun
92419	प्रमाण-पत्र_2	diploma_3	noun
92420	प्रमाण-पत्र_3	credentials_1	noun
92423	प्रमाणीकरण_1	authentication_1	noun
92424	प्रमाणीकरण_2	witnessing_1	noun
92425	प्रमाणीकरण_3	verification_5	noun
92426	प्रमाणीकरण˚कृत_1	adj_130	adj
92427	प्रमाणक_1	certificate_3	noun
92428	प्रमाणक_2	voucher_2	noun
92429	प्रमाणित_1	proved_7	adj
92430	प्रमाणित_2	confirmed_5	adj
92431	प्रमाणित_3	certified_1	adj
92435	प्रमाद_1	intoxication_7	noun
92437	प्रमाद_2	lust_10	noun
92438	प्रमाद_3	negligence_6	noun
92439	प्रमाद_4	oversight_4	noun
92440	प्रमाद_5	error_14	noun
92441	प्रमाद_6	mistake_9	noun
92442	प्रमादी_1	intoxicated_8	adj
92444	प्रमादी_2	lustful_13	adj
92445	प्रमादी_3	negligent_8	adj
92449	प्रमित_1	limited_6	adj
92450	प्रमित_2	moderate_11	adj
92451	प्रमित_3	restricted_6	adj
92452	प्रमित_4	established_11	adj
92453	प्रमित_5	proved_8	adj
92454	प्रमित_6	authentic_2	adj
92455	प्रमितता_1	limitation_8	noun
92456	प्रमितता_2	moderation_5	noun
92460	प्रमुख_1	chief_18	adj
92461	प्रमुख_2	principal_10	adj
92462	प्रमुख_3	prominent_8	adj
92463	प्रमुख_4	dominant_2	adj
92465	प्रमुख_5	leader_17	adj
92469	प्रमुखता_1	primacy_1	noun
92470	प्रमुखता_2	predominance_1	noun
92471	प्रमुदित_1	delighted_7	adj
92472	प्रमेय_1	proposition_1	noun
92473	प्रमेय_2	theorem_1	noun
92475	प्रमेह_1	gonorrhoea_1	noun
92476	प्रमोचक_1	liberator_1	noun
92477	प्रमोचन_1	liberating_1	noun
92478	प्रमोचन_2	releasing_3	noun
92481	प्रमोद-बन_1	pleasuregrove_1	noun
92482	प्रमोद-बन_2	specif_6	noun
92485	प्रमोदक_1	gladdening_2	adj
92486	प्रमोदित_1	delighted_8	adj
92488	प्रमोह_1	infatuation_3	noun
92489	प्रमोह_2	fainting_3	noun
92490	प्रयत्न_1	attempt_10	noun
92491	प्रयत्न_2	endeavour_8	noun
92492	प्रयत्न_3	effort_17	noun
92493	प्रयत्न_4	exertion_10	noun
92494	प्रयत्न+कर_1	attempt_11	verb
92496	प्रयत्नपूर्वक_1	energetically_1	adv
92498	प्रयत्नवान_1	energetic_12	adj
92499	प्रयत्नशील_1	energetic_13	adj
92500	प्रयत्नशील_2	industrious_9	adj
92501	प्रयत्नशील_3	zealous_4	adj
92502	प्रयाग_1	pilgrimageplace_1	noun
92504	प्रयाग_2	Allahabad_1	noun
92507	प्रयाण_1	departure_7	noun
92508	प्रयाण_2	journey_4	noun
92509	प्रयाण_3	march_2	noun
92510	प्रयाण_4	invasion_4	noun
92511	प्रयाण_5	campaign_2	noun
92513	प्रयास_1	attempt_12	noun
92514	प्रयास_2	endeavour_9	noun
92517	प्रयास_3	effort_18	noun
92518	प्रयास_4	exertion_11	noun
92521	प्रयासी_1	energetic_14	adj
92522	प्रयासी_2	persevering_7	adj
92523	प्रयासी_3	zealous_5	adj
92524	प्रयासी_4	industrious_10	adj
92525	प्रयुक्त_1	joined_4	adj
92526	प्रयुक्त_2	yoked_1	adj
92528	प्रयुक्त_3	employed_3	adj
92529	प्रयुक्त_4	compact_6	adj
92530	प्रयुक्ति_1	use_13	noun
92531	प्रयोक्ता_1	user_1	noun
92532	प्रयोक्ता_2	experimenter_1	noun
92533	प्रयोग_1	use_14	noun
92534	प्रयोग_2	application_6	noun
92535	प्रयोग_3	practice_16	noun
92536	प्रयोग_4	usage_8	noun
92537	प्रयोग_5	usage_9	noun
92539	प्रयोग_6	procedure_9	noun
92540	प्रयोग_7	experiment_3	noun
92543	प्रयोग+कर_1	use_15	verb
92544	प्रयोग+कर_2	employ_7	verb
92545	प्रयोग+का_1	use_16	verb
92546	प्रयोग+का_2	employ_8	verb
92548	प्रयोग-कर्ता_1	user_2	noun
92549	प्रयोग-कर्ता_2	experimenter_2	noun
92550	प्रयोग-कर्ता_3	investigator_9	noun
92551	प्रयोगवाद_1	experimentalism_1	noun
92552	प्रयोगवाद˚इ_1	experimentalist_1	adj
92553	प्रयोग-शाला_1	laboratory_2	noun
92554	प्रयोगात्मक_1	practical_4	adj
92555	प्रयोगात्मक_2	experimental_3	noun
92557	प्रयोगी_1	experimental_4	adj
92560	प्रयोजक_1	occasioning_1	adj
92561	प्रयोजक_2	causing_5	adj
92564	प्रयोजन_1	use_17	noun
92565	प्रयोजन_2	concern_12	noun
92566	प्रयोजन_3	occasion_13	noun
92567	प्रयोजन_4	motive_8	noun
92568	प्रयोजन_5	purpose_11	noun
92569	प्रयोजन_6	object_12	noun
92570	प्रयोजन_7	advantage_5	noun
92574	प्रयोजनीय_1	applicable_1	adj
92575	प्रयोजनीय_2	requisite_2	adj
92576	प्रयोजनीय_3	m_277	adj
92577	प्रयोजनीयता_1	applicability_1	noun
92578	प्रयोजनीयता_2	aptness_1	noun
92581	प्रलंब_1	long_18	adj
92585	प्रलंबन_1	resting_2	noun
92586	प्रलंबन_2	delay_17	noun
92587	प्रलय_1	disaster_13	noun
92588	प्रलय_2	catastrophe_1	noun
92589	प्रलयकर_1	catastrophic_1	adj
92592	प्रलयंकर_1	catastrophic_2	adj
92593	प्रलयंकर_2	disaster_14	adj
92594	प्रलाप_1	conversation_10	noun
92595	प्रलाप_2	chatter_25	noun
92596	प्रलाप_3	raving_1	noun
92597	प्रलाप_4	delirium_1	noun
92598	प्रलाप_5	lamentation_4	noun
92600	प्रलापी_1	talkative_2	adj
92601	प्रलापी_2	chattering_8	adj
92602	प्रलापी_3	raving_2	adj
92603	प्रलापी_4	delirious_1	adj
92605	प्रलेख_1	document_14	noun
92606	प्रलेप_1	ointment_4	noun
92607	प्रलेपन_1	smearing_7	noun
92608	प्रलेपन_2	dressing_1	noun
92611	प्रलोठन_1	tossing_1	noun
